site,Directory,FileName,DateTimeOriginal,DateTimeCorrected,species,count,juvenile,moving,resting,eating,standing,interacting,male
E04,E04/E04_R1/101NIKON,EK001637.JPG,6/21/18 12:12,6/21/18 12:12,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001638.JPG,6/21/18 12:12,6/21/18 12:12,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001639.JPG,6/21/18 13:01,6/21/18 13:01,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001640.JPG,6/21/18 13:01,6/21/18 13:01,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001641.JPG,6/21/18 13:03,6/21/18 13:03,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001642.JPG,6/21/18 13:03,6/21/18 13:03,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001643.JPG,6/21/18 13:13,6/21/18 13:13,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001644.JPG,6/21/18 13:13,6/21/18 13:13,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001645.JPG,6/21/18 13:30,6/21/18 13:30,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001646.JPG,6/21/18 13:30,6/21/18 13:30,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001647.JPG,6/21/18 13:33,6/21/18 13:33,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001648.JPG,6/21/18 13:33,6/21/18 13:33,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001649.JPG,6/21/18 13:35,6/21/18 13:35,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001650.JPG,6/21/18 13:35,6/21/18 13:35,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001651.JPG,6/21/18 13:45,6/21/18 13:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001652.JPG,6/21/18 13:45,6/21/18 13:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001653.JPG,6/21/18 13:46,6/21/18 13:46,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001654.JPG,6/21/18 13:46,6/21/18 13:46,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001655.JPG,6/21/18 13:47,6/21/18 13:47,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001656.JPG,6/21/18 13:47,6/21/18 13:47,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001657.JPG,6/21/18 13:54,6/21/18 13:54,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001658.JPG,6/21/18 13:54,6/21/18 13:54,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001659.JPG,6/21/18 13:57,6/21/18 13:57,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001660.JPG,6/21/18 13:57,6/21/18 13:57,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001661.JPG,6/21/18 13:58,6/21/18 13:58,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001662.JPG,6/21/18 13:58,6/21/18 13:58,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001663.JPG,6/21/18 13:59,6/21/18 13:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001664.JPG,6/21/18 13:59,6/21/18 13:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001665.JPG,6/21/18 13:59,6/21/18 13:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001666.JPG,6/21/18 13:59,6/21/18 13:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001667.JPG,6/21/18 14:00,6/21/18 14:00,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001668.JPG,6/21/18 14:00,6/21/18 14:00,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001669.JPG,6/21/18 14:04,6/21/18 14:04,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001670.JPG,6/21/18 14:04,6/21/18 14:04,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001671.JPG,6/21/18 14:06,6/21/18 14:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001672.JPG,6/21/18 14:06,6/21/18 14:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001673.JPG,6/21/18 14:09,6/21/18 14:09,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001674.JPG,6/21/18 14:09,6/21/18 14:09,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001675.JPG,6/21/18 14:10,6/21/18 14:10,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001676.JPG,6/21/18 14:10,6/21/18 14:10,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001677.JPG,6/21/18 14:12,6/21/18 14:12,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001678.JPG,6/21/18 14:12,6/21/18 14:12,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001679.JPG,6/21/18 14:13,6/21/18 14:13,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001680.JPG,6/21/18 14:13,6/21/18 14:13,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001681.JPG,6/21/18 14:13,6/21/18 14:13,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001682.JPG,6/21/18 14:13,6/21/18 14:13,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001683.JPG,6/21/18 14:15,6/21/18 14:15,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001684.JPG,6/21/18 14:15,6/21/18 14:15,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001685.JPG,6/21/18 14:19,6/21/18 14:19,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001686.JPG,6/21/18 14:19,6/21/18 14:19,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001687.JPG,6/21/18 14:20,6/21/18 14:20,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001688.JPG,6/21/18 14:20,6/21/18 14:20,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001689.JPG,6/21/18 14:21,6/21/18 14:21,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001690.JPG,6/21/18 14:21,6/21/18 14:21,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001691.JPG,6/21/18 14:22,6/21/18 14:22,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001692.JPG,6/21/18 14:22,6/21/18 14:22,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001693.JPG,6/21/18 14:23,6/21/18 14:23,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001694.JPG,6/21/18 14:23,6/21/18 14:23,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001695.JPG,6/21/18 14:24,6/21/18 14:24,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001696.JPG,6/21/18 14:24,6/21/18 14:24,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001697.JPG,6/21/18 14:25,6/21/18 14:25,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001698.JPG,6/21/18 14:25,6/21/18 14:25,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001699.JPG,6/21/18 14:26,6/21/18 14:26,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001700.JPG,6/21/18 14:26,6/21/18 14:26,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001701.JPG,6/21/18 14:29,6/21/18 14:29,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001702.JPG,6/21/18 14:29,6/21/18 14:29,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001703.JPG,6/21/18 14:29,6/21/18 14:29,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001704.JPG,6/21/18 14:29,6/21/18 14:29,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001705.JPG,6/21/18 14:32,6/21/18 14:32,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001706.JPG,6/21/18 14:32,6/21/18 14:32,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001707.JPG,6/21/18 14:33,6/21/18 14:33,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001708.JPG,6/21/18 14:33,6/21/18 14:33,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001709.JPG,6/21/18 14:35,6/21/18 14:35,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001710.JPG,6/21/18 14:35,6/21/18 14:35,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001711.JPG,6/21/18 14:36,6/21/18 14:36,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001712.JPG,6/21/18 14:36,6/21/18 14:36,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001713.JPG,6/21/18 14:37,6/21/18 14:37,baboon,1,0,0,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001714.JPG,6/21/18 14:37,6/21/18 14:37,baboon,1,0,0,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001715.JPG,6/21/18 14:38,6/21/18 14:38,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001716.JPG,6/21/18 14:38,6/21/18 14:38,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001717.JPG,6/21/18 14:38,6/21/18 14:38,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001718.JPG,6/21/18 14:38,6/21/18 14:38,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001719.JPG,6/21/18 14:39,6/21/18 14:39,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001720.JPG,6/21/18 14:39,6/21/18 14:39,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001721.JPG,6/21/18 14:40,6/21/18 14:40,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001722.JPG,6/21/18 14:40,6/21/18 14:40,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001723.JPG,6/21/18 14:41,6/21/18 14:41,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001724.JPG,6/21/18 14:41,6/21/18 14:41,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001725.JPG,6/21/18 14:43,6/21/18 14:43,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001726.JPG,6/21/18 14:43,6/21/18 14:43,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001727.JPG,6/21/18 14:44,6/21/18 14:44,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001728.JPG,6/21/18 14:44,6/21/18 14:44,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001729.JPG,6/21/18 14:45,6/21/18 14:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001730.JPG,6/21/18 14:45,6/21/18 14:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001731.JPG,6/21/18 14:47,6/21/18 14:47,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001732.JPG,6/21/18 14:47,6/21/18 14:47,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001733.JPG,6/21/18 14:49,6/21/18 14:49,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001734.JPG,6/21/18 14:49,6/21/18 14:49,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001735.JPG,6/21/18 14:51,6/21/18 14:51,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001736.JPG,6/21/18 14:51,6/21/18 14:51,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001737.JPG,6/21/18 14:52,6/21/18 14:52,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001738.JPG,6/21/18 14:52,6/21/18 14:52,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001739.JPG,6/21/18 14:54,6/21/18 14:54,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001740.JPG,6/21/18 14:54,6/21/18 14:54,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001741.JPG,6/21/18 14:56,6/21/18 14:56,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001742.JPG,6/21/18 14:56,6/21/18 14:56,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001743.JPG,6/21/18 14:59,6/21/18 14:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001744.JPG,6/21/18 14:59,6/21/18 14:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001745.JPG,6/21/18 15:00,6/21/18 15:00,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001746.JPG,6/21/18 15:00,6/21/18 15:00,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001747.JPG,6/21/18 15:06,6/21/18 15:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001748.JPG,6/21/18 15:06,6/21/18 15:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001749.JPG,6/21/18 15:07,6/21/18 15:07,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001750.JPG,6/21/18 15:07,6/21/18 15:07,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001751.JPG,6/21/18 15:09,6/21/18 15:09,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001752.JPG,6/21/18 15:09,6/21/18 15:09,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001753.JPG,6/21/18 15:21,6/21/18 15:21,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001754.JPG,6/21/18 15:21,6/21/18 15:21,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001755.JPG,6/21/18 15:25,6/21/18 15:25,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001756.JPG,6/21/18 15:25,6/21/18 15:25,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001757.JPG,6/21/18 15:38,6/21/18 15:38,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001758.JPG,6/21/18 15:38,6/21/18 15:38,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001759.JPG,6/21/18 16:05,6/21/18 16:05,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001760.JPG,6/21/18 16:05,6/21/18 16:05,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001761.JPG,6/21/18 16:30,6/21/18 16:30,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001762.JPG,6/21/18 16:30,6/21/18 16:30,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001763.JPG,6/21/18 17:04,6/21/18 17:04,baboon,1,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001764.JPG,6/21/18 17:04,6/21/18 17:04,baboon,1,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001765.JPG,6/21/18 18:20,6/21/18 18:20,impala,2,0,0,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001766.JPG,6/21/18 18:20,6/21/18 18:20,impala,2,0,0,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001767.JPG,6/21/18 18:59,6/21/18 18:59,impala,1,0,0,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001768.JPG,6/21/18 18:59,6/21/18 18:59,impala,1,0,0,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001769.JPG,6/21/18 19:08,6/21/18 19:08,impala,1,0,0,0,1,1,0,1
E04,E04/E04_R1/101NIKON,EK001770.JPG,6/21/18 19:08,6/21/18 19:08,impala,1,0,0,0,1,1,0,1
E04,E04/E04_R1/101NIKON,EK001771.JPG,6/21/18 19:09,6/21/18 19:09,impala,1,0,0,0,1,1,0,1
E04,E04/E04_R1/101NIKON,EK001772.JPG,6/21/18 19:09,6/21/18 19:09,impala,1,0,0,0,1,1,0,1
E04,E04/E04_R1/101NIKON,EK001773.JPG,6/21/18 19:10,6/21/18 19:10,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001774.JPG,6/21/18 19:10,6/21/18 19:10,impala,1,0,1,0,1,1,0,1
E04,E04/E04_R1/101NIKON,EK001775.JPG,6/21/18 21:43,6/21/18 21:43,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001776.JPG,6/21/18 21:43,6/21/18 21:43,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001777.JPG,6/21/18 21:46,6/21/18 21:46,impala,1,0,0,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001778.JPG,6/21/18 21:46,6/21/18 21:46,impala,1,0,0,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001779.JPG,6/22/18 6:25,6/22/18 6:25,baboon,1,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001780.JPG,6/22/18 6:25,6/22/18 6:25,baboon,1,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001781.JPG,6/22/18 6:27,6/22/18 6:27,baboon,2,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001782.JPG,6/22/18 6:27,6/22/18 6:27,baboon,2,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001783.JPG,6/22/18 6:28,6/22/18 6:28,baboon,2,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001784.JPG,6/22/18 6:28,6/22/18 6:28,baboon,2,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001785.JPG,6/22/18 6:45,6/22/18 6:45,warthog,1,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001786.JPG,6/22/18 6:45,6/22/18 6:45,warthog,1,0,1,0,0,1,0,0
E04,E04/E04_R1/101NIKON,EK001787.JPG,6/22/18 6:46,6/22/18 6:46,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001788.JPG,6/22/18 6:46,6/22/18 6:46,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001789.JPG,6/22/18 6:51,6/22/18 6:51,warthog,1,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001790.JPG,6/22/18 6:51,6/22/18 6:51,warthog,1,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001791.JPG,6/22/18 6:55,6/22/18 6:55,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001792.JPG,6/22/18 6:55,6/22/18 6:55,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001793.JPG,6/22/18 6:56,6/22/18 6:56,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001794.JPG,6/22/18 6:56,6/22/18 6:56,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001795.JPG,6/22/18 6:57,6/22/18 6:57,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001796.JPG,6/22/18 6:57,6/22/18 6:57,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001797.JPG,6/22/18 6:57,6/22/18 6:57,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001798.JPG,6/22/18 6:57,6/22/18 6:57,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001799.JPG,6/22/18 6:58,6/22/18 6:58,warthog,2,0,1,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001800.JPG,6/22/18 6:58,6/22/18 6:58,warthog,2,0,1,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001801.JPG,6/22/18 6:59,6/22/18 6:59,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001802.JPG,6/22/18 6:59,6/22/18 6:59,warthog,2,0,0,0,1,1,0,0
E04,E04/E04_R1/101NIKON,EK001803.JPG,6/22/18 7:06,6/22/18 7:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001804.JPG,6/22/18 7:06,6/22/18 7:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001805.JPG,6/22/18 8:24,6/22/18 8:24,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001806.JPG,6/22/18 8:24,6/22/18 8:24,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001807.JPG,6/22/18 8:26,6/22/18 8:26,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001808.JPG,6/22/18 8:26,6/22/18 8:26,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001809.JPG,6/22/18 8:54,6/22/18 8:54,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001810.JPG,6/22/18 8:54,6/22/18 8:54,impala,1,0,1,0,0,1,0,1
E04,E04/E04_R1/101NIKON,EK001811.JPG,6/22/18 11:12,6/22/18 11:12,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001812.JPG,6/22/18 11:12,6/22/18 11:12,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001813.JPG,6/22/18 11:14,6/22/18 11:14,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001814.JPG,6/22/18 11:14,6/22/18 11:14,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001815.JPG,6/22/18 11:16,6/22/18 11:16,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001816.JPG,6/22/18 11:16,6/22/18 11:16,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001817.JPG,6/22/18 11:20,6/22/18 11:20,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001818.JPG,6/22/18 11:20,6/22/18 11:20,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001819.JPG,6/22/18 11:21,6/22/18 11:21,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001820.JPG,6/22/18 11:21,6/22/18 11:21,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001821.JPG,6/22/18 11:24,6/22/18 11:24,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001822.JPG,6/22/18 11:24,6/22/18 11:24,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001823.JPG,6/22/18 11:26,6/22/18 11:26,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001824.JPG,6/22/18 11:26,6/22/18 11:26,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001825.JPG,6/22/18 11:29,6/22/18 11:29,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001826.JPG,6/22/18 11:29,6/22/18 11:29,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001827.JPG,6/22/18 11:31,6/22/18 11:31,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001828.JPG,6/22/18 11:31,6/22/18 11:31,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001829.JPG,6/22/18 12:37,6/22/18 12:37,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001830.JPG,6/22/18 12:37,6/22/18 12:37,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001831.JPG,6/22/18 13:45,6/22/18 13:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001832.JPG,6/22/18 13:45,6/22/18 13:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001833.JPG,6/22/18 13:46,6/22/18 13:46,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001834.JPG,6/22/18 13:46,6/22/18 13:46,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001835.JPG,6/22/18 13:51,6/22/18 13:51,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001836.JPG,6/22/18 13:51,6/22/18 13:51,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001837.JPG,6/22/18 13:55,6/22/18 13:55,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001838.JPG,6/22/18 13:55,6/22/18 13:55,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001839.JPG,6/22/18 13:56,6/22/18 13:56,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001840.JPG,6/22/18 13:56,6/22/18 13:56,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001841.JPG,6/22/18 13:57,6/22/18 13:57,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001842.JPG,6/22/18 13:57,6/22/18 13:57,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001843.JPG,6/22/18 13:59,6/22/18 13:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001844.JPG,6/22/18 13:59,6/22/18 13:59,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001845.JPG,6/22/18 14:00,6/22/18 14:00,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001846.JPG,6/22/18 14:00,6/22/18 14:00,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001847.JPG,6/22/18 14:01,6/22/18 14:01,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001848.JPG,6/22/18 14:01,6/22/18 14:01,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001849.JPG,6/22/18 14:03,6/22/18 14:03,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001850.JPG,6/22/18 14:03,6/22/18 14:03,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001851.JPG,6/22/18 14:06,6/22/18 14:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001852.JPG,6/22/18 14:06,6/22/18 14:06,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001853.JPG,6/22/18 14:07,6/22/18 14:07,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001854.JPG,6/22/18 14:07,6/22/18 14:07,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001855.JPG,6/22/18 14:40,6/22/18 14:40,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001856.JPG,6/22/18 14:40,6/22/18 14:40,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001857.JPG,6/22/18 14:45,6/22/18 14:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001858.JPG,6/22/18 14:45,6/22/18 14:45,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001859.JPG,6/22/18 14:49,6/22/18 14:49,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001860.JPG,6/22/18 14:49,6/22/18 14:49,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001861.JPG,6/22/18 14:52,6/22/18 14:52,nothing there,,,,,,,,
E04,E04/E04_R1/101NIKON,EK001862.JPG,6/22/18 14:52,6/22/18 14:52,nothing there,,,,,,,,
